PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
249,0,0,-2.35494685173035,83.9326629638672,-56.5077590942383,7,0,0,0
250,0,0,-2.35196447372437,84.5880813598633,-55.752498626709,7,0,0,0
251,0,0,-2.34604668617249,85.2318267822266,-54.9873924255371,7,0,0,0
252,0,0,-2.33808350563049,85.8674468994141,-54.2154273986816,7,0,0,0
253,0,0,-2.3301203250885,86.5030670166016,-53.4434623718262,7,0,0,0
254,0,0,-2.32215714454651,87.1386871337891,-52.6714973449707,7,0,0,0
255,0,0,-2.31419396400452,87.7743072509766,-51.8995323181152,7,0,0,0
256,0,0,-2.30623078346252,88.4099197387695,-51.1275672912598,7,0,0,0
257,0,0,-2.29826760292053,89.045539855957,-50.3556022644043,7,0,0,0
258,0,0,-2.29030442237854,89.68115234375,-49.5836372375488,7,0,0,0
259,0,0,-2.28234124183655,90.3167724609375,-48.8116722106934,7,0,0,0
260,0,0,-2.27437782287598,90.952392578125,-48.0397071838379,7,0,0,0
261,0,0,-2.26641464233398,91.588005065918,-47.2677421569824,7,0,0,0
262,0,0,-2.26322960853577,91.8422241210938,-46.9589920043945,7,0,0,0
263,0,0,-2.36592817306519,94.1642608642578,-48.7144546508789,7,0,0,0
264,0,0,-2.3678765296936,93.5679016113281,-49.5171661376953,7,0,0,0
265,0,0,-2.36982488632202,92.9715423583984,-50.3198776245117,7,0,0,0
266,0,0,-2.37177348136902,92.3751831054688,-51.1225891113281,7,0,0,0
267,0,0,-2.37372183799744,91.7788162231445,-51.9253005981445,7,0,0,0
268,0,0,-2.37567043304443,91.1824569702148,-52.7280120849609,7,0,0,0
269,0,0,-2.37761878967285,90.5860900878906,-53.5307235717773,7,0,0,0
270,0,0,-2.37956738471985,89.9897308349609,-54.3334350585938,7,0,0,0
271,0,0,-2.38151574134827,89.3933715820313,-55.1361465454102,7,0,0,0
272,0,0,-2.38346433639526,88.797004699707,-55.9388580322266,7,0,0,0
273,0,0,-2.38559699058533,88.1987838745117,-56.7400894165039,7,0,0,0
274,0,0,-2.39272689819336,87.5500335693359,-57.5010566711426,7,0,0,0
275,0,0,-2.39985680580139,86.9012832641602,-58.2620239257813,7,0,0,0
276,0,0,-2.40698647499084,86.2525329589844,-59.0229911804199,7,0,0,0
277,0,0,-2.41411638259888,85.6037826538086,-59.7839622497559,7,0,0,0
278,0,0,-2.42124605178833,84.9550323486328,-60.5449333190918,7,0,0,0
279,0,0,-2.42837595939636,84.306282043457,-61.3059043884277,7,0,0,0
280,0,0,-2.43550562858582,83.6575317382813,-62.0668754577637,7,0,0,0
281,0,0,-2.44263553619385,83.0087814331055,-62.8278465270996,7,0,0,0
282,0,0,-2.44976544380188,82.3600311279297,-63.5888175964355,7,0,0,0
283,0,0,-2.45059561729431,81.7107162475586,-64.3493270874023,7,0,0,0
284,0,0,-2.44783902168274,81.0610809326172,-65.1095657348633,7,0,0,0
285,0,0,-2.44508242607117,80.4114456176758,-65.8698120117188,7,0,0,0
286,0,0,-2.44232583045959,79.7618103027344,-66.6300582885742,7,0,0,0
287,0,0,-2.43956923484802,79.112174987793,-67.3903045654297,7,0,0,0
288,0,0,-2.43681240081787,78.4625396728516,-68.1505432128906,7,0,0,0
289,0,0,-2.4340558052063,77.8129043579102,-68.9107894897461,7,0,0,0
290,0,0,-2.43129897117615,77.1632690429688,-69.6710357666016,7,0,0,0
291,0,0,-2.42854237556458,76.5136337280273,-70.431282043457,7,0,0,0
292,0,0,-2.42367506027222,75.8662033081055,-71.1933898925781,7,0,0,0
293,0,0,-2.41822123527527,75.2193832397461,-71.9560089111328,7,0,0,0
294,0,0,-2.41276741027832,74.5725631713867,-72.7186279296875,7,0,0,0
295,0,0,-2.40731358528137,73.9257431030273,-73.4812469482422,7,0,0,0
296,0,0,-2.40185976028442,73.278923034668,-74.2438659667969,7,0,0,0
297,0,0,-2.39640593528748,72.6321029663086,-75.0064926147461,7,0,0,0
298,0,0,-2.39095187187195,71.9852828979492,-75.7691116333008,7,0,0,0
299,0,0,-2.385498046875,71.3384628295898,-76.53173828125,7,0,0,0
300,0,0,-2.37990093231201,70.6965713500977,-77.2984848022461,7,0,0,0
301,0,0,-2.37414336204529,70.0602188110352,-78.0698623657227,7,0,0,0
302,0,0,-2.36838579177856,69.4238662719727,-78.8412399291992,7,0,0,0
303,0,0,-2.36262822151184,68.7875137329102,-79.6126174926758,7,0,0,0
304,0,0,-2.35687065124512,68.1511611938477,-80.3839950561523,7,0,0,0
305,0,0,-2.35111308097839,67.5148010253906,-81.1553649902344,7,0,0,0
306,0,0,-2.34535574913025,66.8784484863281,-81.9267425537109,7,0,0,0
307,0,0,-2.33959817886353,66.2420883178711,-82.698112487793,7,0,0,0
308,0,0,-2.33384084701538,65.6057357788086,-83.4694900512695,7,0,0,0
309,0,0,-2.32808327674866,64.9693756103516,-84.2408599853516,7,0,0,0
310,0,0,-2.32232594490051,64.3330230712891,-85.0122375488281,7,0,0,0
311,0,0,-2.31649303436279,63.699333190918,-85.785774230957,7,0,0,0
312,0,0,-2.31035089492798,63.0765838623047,-86.5681686401367,7,0,0,0
313,0,0,-2.30420875549316,62.4538307189941,-87.3505630493164,7,0,0,0
314,0,0,-2.29806661605835,61.8310813903809,-88.1329574584961,7,0,0,0
315,0,0,-2.29192447662354,61.2083320617676,-88.9153518676758,7,0,0,0
316,0,0,-2.28578233718872,60.5855827331543,-89.6977462768555,7,0,0,0
317,0,0,-2.27964043617249,59.9628295898438,-90.4801406860352,7,0,0,0
318,0,0,-2.27349829673767,59.3400802612305,-91.2625350952148,7,0,0,0
319,0,0,-2.26735639572144,58.7173309326172,-92.0449295043945,7,0,0,0
320,0,0,-2.2647545337677,58.0834999084473,-92.8183898925781,7,0,0,0
321,0,0,-2.26240205764771,57.4488868713379,-93.5912170410156,7,0,0,0
322,0,0,-2.26004958152771,56.8142738342285,-94.3640441894531,7,0,0,0
323,0,0,-2.25769734382629,56.1796607971191,-95.1368713378906,7,0,0,0
324,0,0,-2.2553448677063,55.5450477600098,-95.9096984863281,7,0,0,0
325,0,0,-2.25299263000488,54.9104347229004,-96.6825256347656,7,0,0,0
326,0,0,-2.25064015388489,54.275821685791,-97.4553527832031,7,0,0,0
327,0,0,-2.24828791618347,53.6412086486816,-98.2281799316406,7,0,0,0
328,0,0,-2.24928450584412,52.990062713623,-98.9867553710938,7,0,0,0
329,0,0,-2.25422549247742,52.319450378418,-99.7285461425781,7,0,0,0
330,0,0,-2.25916647911072,51.6488380432129,-100.470336914063,7,0,0,0
331,0,0,-2.26410722732544,50.9782257080078,-101.212127685547,7,0,0,0
332,0,0,-2.26904821395874,50.3076171875,-101.953918457031,7,0,0,0
333,0,0,-2.27398896217346,49.6370086669922,-102.695709228516,7,0,0,0
334,0,0,-2.27955627441406,48.8546333312988,-103.288017272949,7,0,0,0
335,0,0,-2.28578948974609,47.9534759521484,-103.721466064453,7,0,0,0
336,0,0,-2.29202270507813,47.052318572998,-104.154914855957,7,0,0,0
337,0,0,-2.29723143577576,46.1248664855957,-104.431800842285,7,0,0,0
338,0,0,-2.29987359046936,45.1315383911133,-104.31649017334,7,0,0,0
339,0,0,-2.30251574516296,44.1382102966309,-104.201187133789,7,0,0,0
340,0,0,-2.30515789985657,43.1448822021484,-104.085876464844,7,0,0,0
341,0,0,-2.31403303146362,42.1941223144531,-103.801986694336,7,0,0,0
342,0,0,-2.32607626914978,41.2649993896484,-103.432411193848,7,0,0,0
343,0,0,-2.33811950683594,40.3358764648438,-103.062835693359,7,0,0,0
