ID,LID,Width,Color,type,LinkID
3445,3445,0.15,W,1,2432
3446,3446,0.15,W,1,2425
3447,3447,0.15,W,1,2417
3448,3448,0.15,W,1,2410
3449,3449,0.15,W,1,2402
3450,3450,0.15,W,1,2395
3451,3451,0.15,W,1,2386
3452,3452,0.15,W,1,2378
3453,3453,0.15,W,1,2370
3454,3454,0.15,W,1,2363
3455,3455,0.15,W,1,2355
3456,3456,0.15,W,1,2347
3457,3457,0.15,W,1,2339
3458,3458,0.15,W,1,2331
3459,3459,0.15,W,1,2323
3460,3460,0.15,W,1,2316
3461,3461,0.15,W,1,2309
3462,3462,0.15,W,1,2302
3463,3463,0.15,W,1,2294
3464,3464,0.15,W,1,1918
3465,3465,0.15,W,1,1911
3466,3466,0.15,W,1,1903
3467,3467,0.15,W,1,1896
3468,3468,0.15,W,1,1887
3469,3469,0.15,W,1,1880
3470,3470,0.15,W,1,1872
3471,3471,0.15,W,1,1866
3472,3472,0.15,W,1,1864
3473,3473,0.15,W,1,1862
3474,3474,0.15,W,1,1857
3475,3475,0.15,W,1,1848
3476,3476,0.15,W,1,1841
3477,3477,0.15,W,1,1835
3478,3478,0.15,W,1,1833
3479,3479,0.15,W,1,1830
3480,3480,0.15,W,1,1825
3481,3481,0.15,W,1,1817
3482,3482,0.15,W,1,1810
3483,3483,0.15,W,1,1802
3484,3484,0.15,W,1,1795
3485,3485,0.15,W,1,1787
3486,3486,0.15,W,1,1780
3487,3487,0.15,W,1,1772
3488,3488,0.15,W,1,1687
3489,3489,0.15,W,1,1680
3490,3490,0.15,W,1,1672
3491,3491,0.15,W,1,1664
3492,3492,0.15,W,1,1655
3493,3493,0.15,W,1,1648
3494,3494,0.15,W,1,1640
3495,3495,0.15,W,1,1633
3496,3496,0.15,W,1,1625
3497,3497,0.15,W,1,1618
3498,3498,0.15,W,1,1610
3499,3499,0.15,W,1,1602
3500,3500,0.15,W,1,1593
3501,3501,0.15,W,1,1586
3502,3502,0.15,W,1,1578
3503,3503,0.15,W,1,1571
3504,3504,0.15,W,1,1563
3505,3505,0.15,W,1,1556
3506,3506,0.15,W,1,1547
3507,3507,0.15,W,1,12764
3508,3508,0.15,W,1,1533
3509,3509,0.15,W,1,12748
3510,3510,0.15,W,1,1518
3511,3511,0.15,W,1,12733
3512,3512,0.15,W,1,1503
3513,3513,0.15,W,1,1495
3514,3514,0.15,W,1,1063
3515,3515,0.15,W,1,1057
3516,3516,0.15,W,1,1049
3517,3517,0.15,W,1,1042
3518,3518,0.15,W,1,1034
3519,3519,0.15,W,1,1027
3520,3520,0.15,W,1,1018
3521,3521,0.15,W,1,1011
3522,3522,0.15,W,1,1003
3523,3523,0.15,W,1,996
3524,3524,0.15,W,1,988
3525,3525,0.15,W,1,982
3526,3526,0.15,W,1,979
3527,3527,0.15,W,1,973
3528,3528,0.15,W,1,966
3529,3529,0.15,W,1,958
3530,3530,0.15,W,1,952
3531,3531,0.15,W,1,949
3532,3532,0.15,W,1,944
3533,3533,0.15,W,1,936
3534,3534,0.15,W,1,929
3535,3535,0.15,W,1,921
3536,3536,0.15,W,1,914
3537,3537,0.15,W,1,907
3538,3538,0.15,W,1,904
3539,3539,0.15,W,1,899
3540,3540,0.15,W,1,892
3541,3541,0.15,W,1,889
3542,3542,0.15,W,1,884
3543,3543,0.15,W,1,879
3544,3544,0.15,W,1,877
3545,3545,0.15,W,1,875
3546,3546,0.15,W,1,869
3547,3547,0.15,W,1,862
3548,3548,0.15,W,1,854
3549,3549,0.15,W,1,849
3550,3550,0.15,W,1,847
3551,3551,0.15,W,1,845
3552,3552,0.15,W,1,839
3553,3553,0.15,W,1,832
3554,3554,0.15,W,1,824
3555,3555,0.15,W,1,817
3556,3556,0.15,W,1,809
3557,3557,0.15,W,1,802
3558,3558,0.15,W,1,794
3559,3559,0.15,W,1,787
3560,3560,0.15,W,1,779
3561,3561,0.15,W,1,772
3562,3562,0.15,W,1,764
3563,3563,0.15,W,1,757
3564,3564,0.15,W,1,750
3565,3565,0.15,W,1,742
3566,3566,0.15,W,1,735
3567,3567,0.15,W,1,727
3568,3568,0.15,W,1,719
3569,3569,0.15,W,1,711
3570,3570,0.15,W,1,704
3571,3571,0.15,W,1,696
3572,3572,0.15,W,1,689
3573,3573,0.15,W,1,681
3574,3574,0.15,W,1,673
3575,3575,0.15,W,1,665
3576,3576,0.15,W,1,657
3577,3577,0.15,W,1,650
3578,3578,0.15,W,1,11951
3579,3579,0.15,W,1,635
3580,3580,0.15,W,1,627
3581,3581,0.15,W,1,620
3582,3582,0.15,W,1,612
3583,3583,0.15,W,1,605
3584,3584,0.15,W,1,597
3585,3585,0.15,W,1,590
3586,3586,0.15,W,1,582
3587,3587,0.15,W,1,574
3588,3588,0.15,W,1,566
3589,3589,0.15,W,1,558
3590,3590,0.15,W,1,551
3591,3591,0.15,W,1,543
3592,3592,0.15,W,1,536
3593,3593,0.15,W,1,528
3594,3594,0.15,W,1,521
3595,3595,0.15,W,1,514
3596,3596,0.15,W,1,506
3597,3597,0.15,W,1,498
3598,3598,0.15,W,1,491
3599,3599,0.15,W,1,483
3600,3600,0.15,W,1,476
3601,3601,0.15,W,1,468
3602,3602,0.15,W,1,461
3603,3603,0.15,W,1,453
3604,3604,0.15,W,1,446
3605,3605,0.15,W,1,438
3606,3606,0.15,W,1,431
3607,3607,0.15,W,1,423
3608,3608,0.15,W,1,416
3609,3609,0.15,W,1,408
3610,3610,0.15,W,1,401
3611,3611,0.15,W,1,393
3612,3612,0.15,W,1,386
3613,3613,0.15,W,1,378
3614,3614,0.15,W,1,371
3615,3615,0.15,W,1,363
3616,3616,0.15,W,1,354
3617,3617,0.15,W,1,346
3618,3618,0.15,W,1,339
3619,3619,0.15,W,1,331
3620,3620,0.15,W,1,324
3621,3621,0.15,W,1,315
3622,3622,0.15,W,1,307
3623,3623,0.15,W,1,299
3624,3624,0.15,W,1,292
3625,3625,0.15,W,1,284
3626,3626,0.15,W,1,230
3627,3627,0.15,W,1,222
3628,3628,0.15,W,1,215
3629,3629,0.15,W,1,207
3630,3630,0.15,W,1,200
3631,3631,0.15,W,1,193
3632,3632,0.15,W,1,185
3633,3633,0.15,W,1,178
3634,3634,0.15,W,1,170
3635,3635,0.15,W,1,162
3636,3636,0.15,W,1,155
3637,3637,0.15,W,1,147
3638,3638,0.15,W,1,140
3639,3639,0.15,W,1,132
3640,3640,0.15,W,1,125
3641,3641,0.15,W,1,95
3642,3642,0.15,W,1,87
3643,3643,0.15,W,1,79
3644,3644,0.15,W,1,70
3645,3645,0.15,W,1,63
3646,3646,0.15,W,1,55
3647,3647,0.15,W,1,48
3648,3648,0.15,W,1,11405
3649,3649,0.15,W,1,33
3650,3650,0.15,W,1,11390
3651,3651,0.15,W,1,18
3652,3652,0.15,W,1,2692
3653,3653,0.15,W,1,2698
3654,3654,0.15,W,1,2705
3655,3655,0.15,W,1,2713
3656,3656,0.15,W,1,2721
3657,3657,0.15,W,1,2728
3658,3658,0.15,W,1,2736
3659,3659,0.15,W,1,2744
3660,3660,0.15,W,1,2752
3661,3661,0.15,W,1,2759
3662,3662,0.15,W,1,2767
3663,3663,0.15,W,1,2776
3664,3664,0.15,W,1,2784
3665,3665,0.15,W,1,2791
3666,3666,0.15,W,1,2800
3667,3667,0.15,W,1,2807
3668,3668,0.15,W,1,2814
3669,3669,0.15,W,1,2822
3670,3670,0.15,W,1,2829
3671,3671,0.15,W,1,2838
3672,3672,0.15,W,1,2846
3673,3673,0.15,W,1,2853
3674,3674,0.15,W,1,2861
3675,3675,0.15,W,1,2868
3676,3676,0.15,W,1,2875
3677,3677,0.15,W,1,2883
3678,3678,0.15,W,1,2890
3679,3679,0.15,W,1,2898
3680,3680,0.15,W,1,2905
3681,3681,0.15,W,1,2913
3682,3682,0.15,W,1,2921
3683,3683,0.15,W,1,2929
3684,3684,0.15,W,1,2936
3685,3685,0.15,W,1,2945
3686,3686,0.15,W,1,2952
3687,3687,0.15,W,1,2960
3688,3688,0.15,W,1,2967
3689,3689,0.15,W,1,2975
3690,3690,0.15,W,1,2983
3691,3691,0.15,W,1,2992
3692,3692,0.15,W,1,2999
3693,3693,0.15,W,1,3007
3694,3694,0.15,W,1,3015
3695,3695,0.15,W,1,3023
3696,3696,0.15,W,1,3031
3697,3697,0.15,W,1,3039
3698,3698,0.15,W,1,5330
3699,3699,0.15,W,1,5323
3700,3700,0.15,W,1,5315
3701,3701,0.15,W,1,5308
3702,3702,0.15,W,1,5299
3703,3703,0.15,W,1,5292
3704,3704,0.15,W,1,5284
3705,3705,0.15,W,1,5277
3706,3706,0.15,W,1,5249
3707,3707,0.15,W,1,5242
3708,3708,0.15,W,1,5234
3709,3709,0.15,W,1,5227
3710,3710,0.15,W,1,5219
3711,3711,0.15,W,1,5212
3712,3712,0.15,W,1,5204
3713,3713,0.15,W,1,5197
3714,3714,0.15,W,1,5189
3715,3715,0.15,W,1,5182
3716,3716,0.15,W,1,5174
3717,3717,0.15,W,1,5167
3718,3718,0.15,W,1,5159
3719,3719,0.15,W,1,5152
3720,3720,0.15,W,1,5144
3721,3721,0.15,W,1,5137
3722,3722,0.15,W,1,5090
3723,3723,0.15,W,1,5082
3724,3724,0.15,W,1,5075
3725,3725,0.15,W,1,5066
3726,3726,0.15,W,1,5058
3727,3727,0.15,W,1,5050
3728,3728,0.15,W,1,5043
3729,3729,0.15,W,1,5035
3730,3730,0.15,W,1,5028
3731,3731,0.15,W,1,5018
3732,3732,0.15,W,1,5011
3733,3733,0.15,W,1,5003
3734,3734,0.15,W,1,4996
3735,3735,0.15,W,1,4988
3736,3736,0.15,W,1,4981
3737,3737,0.15,W,1,4973
3738,3738,0.15,W,1,4966
3739,3739,0.15,W,1,4958
3740,3740,0.15,W,1,4951
3741,3741,0.15,W,1,4943
3742,3742,0.15,W,1,4936
3743,3743,0.15,W,1,4929
3744,3744,0.15,W,1,4921
3745,3745,0.15,W,1,4914
3746,3746,0.15,W,1,4906
3747,3747,0.15,W,1,4899
3748,3748,0.15,W,1,4891
3749,3749,0.15,W,1,4884
3750,3750,0.15,W,1,4876
3751,3751,0.15,W,1,4868
3752,3752,0.15,W,1,4861
3753,3753,0.15,W,1,4853
3754,3754,0.15,W,1,4846
3755,3755,0.15,W,1,4838
3756,3756,0.15,W,1,4831
3757,3757,0.15,W,1,4823
3758,3758,0.15,W,1,4816
3759,3759,0.15,W,1,4808
3760,3760,0.15,W,1,4800
3761,3761,0.15,W,1,4792
3762,3762,0.15,W,1,4785
3763,3763,0.15,W,1,7482
3764,3764,0.15,W,1,4770
3765,3765,0.15,W,1,4762
3766,3766,0.15,W,1,4755
3767,3767,0.15,W,1,4747
3768,3768,0.15,W,1,4740
3769,3769,0.15,W,1,4732
3770,3770,0.15,W,1,4725
3771,3771,0.15,W,1,4717
3772,3772,0.15,W,1,4710
3773,3773,0.15,W,1,4701
3774,3774,0.15,W,1,4694
3775,3775,0.15,W,1,4686
3776,3776,0.15,W,1,4679
3777,3777,0.15,W,1,4670
3778,3778,0.15,W,1,4662
3779,3779,0.15,W,1,4655
3780,3780,0.15,W,1,4647
3781,3781,0.15,W,1,4639
3782,3782,0.15,W,1,4631
3783,3783,0.15,W,1,4624
3784,3784,0.15,W,1,4616
3785,3785,0.15,W,1,4609
3786,3786,0.15,W,1,4601
3787,3787,0.15,W,1,4594
3788,3788,0.15,W,1,4586
3789,3789,0.15,W,1,4579
3790,3790,0.15,W,1,4571
3791,3791,0.15,W,1,4564
3792,3792,0.15,W,1,4556
3793,3793,0.15,W,1,4549
3794,3794,0.15,W,1,4541
3795,3795,0.15,W,1,4534
3796,3796,0.15,W,1,4526
3797,3797,0.15,W,1,4518
3798,3798,0.15,W,1,4511
3799,3799,0.15,W,1,4503
3800,3800,0.15,W,1,4496
3801,3801,0.15,W,1,4489
3802,3802,0.15,W,1,4481
3803,3803,0.15,W,1,4474
3804,3804,0.15,W,1,4466
3805,3805,0.15,W,1,4459
3806,3806,0.15,W,1,4451
3807,3807,0.15,W,1,4444
3808,3808,0.15,W,1,4436
3809,3809,0.15,W,1,4427
3810,3810,0.15,W,1,4420
3811,3811,0.15,W,1,4412
3812,3812,0.15,W,1,4405
3813,3813,0.15,W,1,4397
3814,3814,0.15,W,1,4390
3815,3815,0.15,W,1,4382
3816,3816,0.15,W,1,4375
3817,3817,0.15,W,1,4367
3818,3818,0.15,W,1,4360
3819,3819,0.15,W,1,4352
3820,3820,0.15,W,1,4344
3821,3821,0.15,W,1,4336
3822,3822,0.15,W,1,4328
3823,3823,0.15,W,1,4320
3824,3824,0.15,W,1,4313
3825,3825,0.15,W,1,4304
3826,3826,0.15,W,1,4296
3827,3827,0.15,W,1,4288
3828,3828,0.15,W,1,4281
3829,3829,0.15,W,1,4273
3830,3830,0.15,W,1,4219
3831,3831,0.15,W,1,4196
3832,3832,0.15,W,1,4188
3833,3833,0.15,W,1,4181
3834,3834,0.15,W,1,4173
3835,3835,0.15,W,1,4166
3836,3836,0.15,W,1,4158
3837,3837,0.15,W,1,4149
3838,3838,0.15,W,1,4141
3839,3839,0.15,W,1,6869
3840,3840,0.15,W,1,4127
3841,3841,0.15,W,1,4120
3842,3842,0.15,W,1,4112
3843,3843,0.15,W,1,4105
3844,3844,0.15,W,1,4097
3845,3845,0.15,W,1,4089
3846,3846,0.15,W,1,4082
3847,3847,0.15,W,1,4074
3848,3848,0.15,W,1,4066
3849,3849,0.15,W,1,4059
3850,3850,0.15,W,1,4051
3851,3851,0.15,W,1,4044
3852,3852,0.15,W,1,4035
3853,3853,0.15,W,1,4028
3854,3854,0.15,W,1,4020
3855,3855,0.15,W,1,4013
3856,3856,0.15,W,1,4005
3857,3857,0.15,W,1,3998
3858,3858,0.15,W,1,3990
3859,3859,0.15,W,1,3983
3860,3860,0.15,W,1,3975
3861,3861,0.15,W,1,6701
3862,3862,0.15,W,1,6694
3863,3863,0.15,W,1,6687
3864,3864,0.15,W,1,6679
3865,3865,0.15,W,1,3936
3866,3866,0.15,W,1,3928
3867,3867,0.15,W,1,3921
3868,3868,0.15,W,1,3845
3869,3869,0.15,W,1,3838
3870,3870,0.15,W,1,3831
3871,3871,0.15,W,1,3828
3872,3872,0.15,W,1,3821
3873,3873,0.15,W,1,3811
3874,3874,0.15,W,1,3803
3875,3875,0.15,W,1,3795
3876,3876,0.15,W,1,3788
3877,3877,0.15,W,1,3779
3878,3878,0.15,W,1,3772
3879,3879,0.15,W,1,3764
3880,3880,0.15,W,1,3756
3881,3881,0.15,W,1,3748
3882,3882,0.15,W,1,3741
3883,3883,0.15,W,1,3733
3884,3884,0.15,W,1,3726
3885,3885,0.15,W,1,3718
3886,3886,0.15,W,1,3711
3887,3887,0.15,W,1,3703
3888,3888,0.15,W,1,3696
3889,3889,0.15,W,1,3688
3890,3890,0.15,W,1,3681
3891,3891,0.15,W,1,3673
3892,3892,0.15,W,1,3666
3893,3893,0.15,W,1,3658
3894,3894,0.15,W,1,3651
3895,3895,0.15,W,1,3643
3896,3896,0.15,W,1,3563
3897,3897,0.15,W,1,3555
3898,3898,0.15,W,1,3548
3899,3899,0.15,W,1,3539
3900,3900,0.15,W,1,3532
3901,3901,0.15,W,1,3524
3902,3902,0.15,W,1,3517
3903,3903,0.15,W,1,3509
3904,3904,0.15,W,1,3502
3905,3905,0.15,W,1,3494
3906,3906,0.15,W,1,3487
3907,3907,0.15,W,1,3479
3908,3908,0.15,W,1,3472
3909,3909,0.15,W,1,3464
3910,3910,0.15,W,1,3457
3911,3911,0.15,W,1,3449
3912,3912,0.15,W,1,3441
3913,3913,0.15,W,1,3433
3914,3914,0.15,W,1,3426
3915,3915,0.15,W,1,3418
3916,3916,0.15,W,1,3345
3917,3917,0.15,W,1,3337
3918,3918,0.15,W,1,3330
3919,3919,0.15,W,1,3321
3920,3920,0.15,W,1,3313
3921,3921,0.15,W,1,3305
3922,3922,0.15,W,1,3298
3923,3923,0.15,W,1,3290
3924,3924,0.15,W,1,3283
3925,3925,0.15,W,1,3274
3926,3926,0.15,W,1,3266
3927,3927,0.15,W,1,3258
3928,3928,0.15,W,1,3251
3929,3929,0.15,W,1,3243
3930,3930,0.15,W,1,3236
3931,3931,0.15,W,1,3228
3932,3932,0.15,W,1,3221
3933,3933,0.15,W,1,3213
3934,3934,0.15,W,1,3205
3935,3935,0.15,W,1,3197
3936,3936,0.15,W,1,3189
3937,3937,0.15,W,1,3181
3938,3938,0.15,W,1,3173
3939,3939,0.15,W,1,3165
3940,3940,0.15,W,1,3157
3941,3941,0.15,W,1,3150
3942,3942,0.15,W,1,3141
3943,3943,0.15,W,1,3134
3944,3944,0.15,W,1,3126
3945,3945,0.15,W,1,3119
3946,3946,0.15,W,1,1401
3947,3947,0.15,W,1,1392
3948,3948,0.15,W,1,1385
3949,3949,0.15,W,1,1377
3950,3950,0.15,W,1,1370
3951,3951,0.15,W,1,1362
3952,3952,0.15,W,1,1355
3953,3953,0.15,W,1,1347
3954,3954,0.15,W,1,1340
3955,3955,0.15,W,1,1332
3956,3956,0.15,W,1,12607
3957,3957,0.15,W,1,12599
3958,3958,0.15,W,1,12591
3959,3959,0.15,W,1,1301
3960,3960,0.15,W,1,1294
3961,3961,0.15,W,1,1287
3962,3962,0.15,W,1,1284
3963,3963,0.15,W,1,12560
3964,3964,0.15,W,1,1271
3965,3965,0.15,W,1,12545
3966,3966,0.15,W,1,1256
3967,3967,0.15,W,1,12530
3968,3968,0.15,W,1,1242
3969,3969,0.15,W,1,1239
3970,3970,0.15,W,1,1233
3971,3971,0.15,W,1,1228
3972,3972,0.15,W,1,1226
3973,3973,0.15,W,1,1224
3974,3974,0.15,W,1,1218
3975,3975,0.15,W,1,1212
3976,3976,0.15,W,1,1209
3977,3977,0.15,W,1,1203
3978,3978,0.15,W,1,1197
3979,3979,0.15,W,1,1194
3980,3980,0.15,W,1,1187
3981,3981,0.15,W,1,1182
3982,3982,0.15,W,1,1180
3983,3983,0.15,W,1,1179
3984,3984,0.15,W,1,1177
3985,3985,0.15,W,1,1172
3986,3986,0.15,W,1,1167
3987,3987,0.15,W,1,1164
3988,3988,0.15,W,1,1157
3989,3989,0.15,W,1,1151
3990,3990,0.15,W,1,1149
3991,3991,0.15,W,1,1147
3992,3992,0.15,W,1,1142
3993,3993,0.15,W,1,1135
3994,3994,0.15,W,1,3399
3995,3995,0.15,W,1,3400
3996,3996,0.15,W,1,3400
3997,3997,0.15,W,1,3401
3998,3998,0.15,W,1,3402
3999,3999,0.15,W,1,3403
4000,4000,0.15,W,1,3404
4001,4001,0.15,W,1,3201
4002,4002,0.15,W,1,3621
4003,4003,0.15,W,1,3622
4004,4004,0.15,W,1,3623
4005,4005,0.30,Y,0,5336
4006,4006,0.30,Y,0,5338
4007,4007,0.30,Y,0,5339
4008,4008,0.30,Y,0,5340
4009,4009,0.30,Y,0,5342
4010,4010,0.30,Y,0,5344
4011,4011,0.30,Y,0,5346
4012,4012,0.30,Y,0,5348
4013,4013,0.30,Y,0,5350
4014,4014,0.30,Y,0,5352
4015,4015,0.30,Y,0,5354
4016,4016,0.30,Y,0,5356
4017,4017,0.30,Y,0,5358
4018,4018,0.30,Y,0,5360
4019,4019,0.30,Y,0,5362
4020,4020,0.30,Y,0,5364
4021,4021,0.30,Y,0,2256
4022,4022,0.30,Y,0,2252
4023,4023,0.30,Y,0,2248
4024,4024,0.30,Y,0,2244
4025,4025,0.30,Y,0,2240
4026,4026,0.30,Y,0,2236
4027,4027,0.30,Y,0,2232
4028,4028,0.30,Y,0,2229
4029,4029,0.30,Y,0,2668
4030,4030,0.30,Y,0,2656
4031,4031,0.30,Y,0,2648
4032,4032,0.30,Y,0,1939
4033,4033,0.30,Y,0,1707
4034,4034,0.30,Y,0,13684
4035,4035,0.30,Y,0,1451
4036,4036,0.30,Y,0,1449
4037,4037,0.30,Y,0,1447
4038,4038,0.30,Y,0,1445
4039,4039,0.30,Y,0,1443
4040,4040,0.30,Y,0,1441
4041,4041,0.30,Y,0,1439
4042,4042,0.30,Y,0,13667
4043,4043,0.30,Y,0,13665
4044,4044,0.30,Y,0,1433
4045,4045,0.30,Y,0,1430
4046,4046,0.30,Y,0,1427
4047,4047,0.30,Y,0,3058
4048,4048,0.30,Y,0,3877
4049,4049,0.30,Y,0,3870
4050,4050,0.30,Y,0,3864
4051,4051,0.30,Y,0,3858
4052,4052,0.30,Y,0,3852
4053,4053,0.30,Y,0,3849
4054,4054,0.30,Y,0,3582
4055,4055,0.30,Y,0,3364
4056,4056,0.30,W,1,854
4057,4057,0.30,W,1,856
4058,4058,0.30,W,1,857
4059,4059,0.30,W,1,858
4060,4060,0.30,W,1,858
4061,4061,0.30,W,1,859
4062,4062,0.30,W,1,859
4063,4063,0.30,W,1,860
4064,4064,0.30,W,1,861
4065,4065,0.30,W,1,862
4066,4066,0.30,W,1,863
4067,4067,0.30,W,1,864
4068,4068,0.30,W,1,864
4069,4069,0.30,W,1,865
4070,4070,0.30,W,1,866
4071,4071,0.30,W,1,867
4072,4072,0.30,W,1,868
4073,4073,0.30,W,1,870
4074,4074,0.30,W,1,871
4075,4075,0.30,W,1,872
4076,4076,0.30,W,1,873
4077,4077,0.30,W,1,873
4078,4078,0.30,W,1,874
4079,4079,0.30,W,1,875
4080,4080,0.30,W,1,875
4081,4081,0.30,W,1,876
4082,4082,0.30,W,1,876
4083,4083,0.30,W,1,877
4084,4084,0.30,W,1,878
4085,4085,0.30,W,1,878
4086,4086,0.30,W,1,879
4087,4087,0.30,W,1,879
4088,4088,0.30,W,1,880
4089,4089,0.30,W,1,880
4090,4090,0.30,W,1,881
4091,4091,0.30,W,1,882
4092,4092,0.30,W,1,883
4093,4093,0.30,W,1,885
4094,4094,0.30,W,1,886
4095,4095,0.30,W,1,887
4096,4096,0.30,W,1,888
4097,4097,0.30,W,1,888
4098,4098,0.30,W,1,889
4099,4099,0.30,W,1,890
4100,4100,0.30,W,1,890
4101,4101,0.30,W,1,890
4102,4102,0.30,W,1,891
4103,4103,0.30,W,1,892
4104,4104,0.30,W,1,893
4105,4105,0.30,W,1,894
4106,4106,0.30,W,1,894
4107,4107,0.30,W,1,895
4108,4108,0.30,W,1,896
4109,4109,0.30,W,1,897
4110,4110,0.30,W,1,898
4111,4111,0.30,W,1,900
4112,4112,0.30,W,1,901
4113,4113,0.30,W,1,902
4114,4114,0.30,W,1,903
4115,4115,0.30,W,1,903
4116,4116,0.30,W,1,904
4117,4117,0.30,W,1,905
4118,4118,0.30,W,1,905
4119,4119,0.30,W,1,906
4120,4120,0.30,W,1,906
4121,4121,0.30,W,1,907
4122,4122,0.30,W,1,908
4123,4123,0.30,W,1,909
4124,4124,0.30,W,1,910
4125,4125,0.30,W,1,911
4126,4126,0.30,W,1,912
4127,4127,0.30,W,1,914
4128,4128,0.30,W,1,915
4129,4129,0.30,W,1,916
4130,4130,0.30,W,1,917
4131,4131,0.30,W,1,918
4132,4132,0.30,W,1,918
4133,4133,0.30,W,1,919
4134,4134,0.30,W,1,920
4135,4135,0.30,W,1,921
4136,4136,0.30,W,1,922
4137,4137,0.30,W,1,923
4138,4138,0.30,W,1,924
4139,4139,0.30,W,1,924
4140,4140,0.30,W,1,925
4141,4141,0.30,W,1,925
4142,4142,0.30,W,1,926
4143,4143,0.30,W,1,927
4144,4144,0.30,W,1,929
4145,4145,0.30,W,1,930
4146,4146,0.30,W,1,931
4147,4147,0.30,W,1,932
4148,4148,0.30,W,1,933
4149,4149,0.30,W,1,933
4150,4150,0.30,W,1,933
4151,4151,0.30,W,1,934
4152,4152,0.30,W,1,935
4153,4153,0.30,W,1,936
4154,4154,0.30,W,1,937
4155,4155,0.30,W,1,938
4156,4156,0.30,W,1,939
4157,4157,0.30,W,1,939
4158,4158,0.30,W,1,940
4159,4159,0.30,W,1,940
4160,4160,0.30,W,1,941
4161,4161,0.30,W,1,942
4162,4162,0.30,W,1,944
4163,4163,0.30,W,1,945
4164,4164,0.30,W,1,946
4165,4165,0.30,W,1,947
4166,4166,0.30,W,1,948
4167,4167,0.30,W,1,949
4168,4168,0.30,W,1,950
4169,4169,0.30,W,1,950
4170,4170,0.30,W,1,950
4171,4171,0.30,W,1,951
4172,4172,0.30,W,1,953
4173,4173,0.30,W,1,953
4174,4174,0.30,W,1,954
4175,4175,0.30,W,1,954
4176,4176,0.30,W,1,955
4177,4177,0.30,W,1,956
4178,4178,0.30,W,1,958
4179,4179,0.30,W,1,959
4180,4180,0.30,W,1,960
4181,4181,0.30,W,1,961
4182,4182,0.30,W,1,962
4183,4183,0.30,W,1,962
4184,4184,0.30,W,1,963
4185,4185,0.30,W,1,963
4186,4186,0.30,W,1,964
4187,4187,0.30,W,1,965
4188,4188,0.30,W,1,966
4189,4189,0.30,W,1,968
4190,4190,0.30,W,1,968
4191,4191,0.30,W,1,969
4192,4192,0.30,W,1,969
4193,4193,0.30,W,1,969
4194,4194,0.30,W,1,970
4195,4195,0.30,W,1,971
4196,4196,0.30,W,1,973
4197,4197,0.30,W,1,974
4198,4198,0.30,W,1,975
4199,4199,0.30,W,1,977
4200,4200,0.30,W,1,978
4201,4201,0.30,W,1,978
4202,4202,0.30,W,1,978
4203,4203,0.30,W,1,979
4204,4204,0.30,W,1,980
4205,4205,0.30,W,1,981
4206,4206,0.30,W,1,982
4207,4207,0.30,W,1,983
4208,4208,0.30,W,1,983
4209,4209,0.30,W,1,984
4210,4210,0.30,W,1,984
4211,4211,0.30,W,1,984
4212,4212,0.30,W,1,985
4213,4213,0.30,W,1,987
4214,4214,0.30,W,1,988
4215,4215,0.30,W,1,989
4216,4216,0.30,W,1,990
4217,4217,0.30,W,1,854
4218,4218,0.30,W,1,855
4219,4219,0.30,W,1,856
4220,4220,0.30,W,1,857
4221,4221,0.30,W,1,858
4222,4222,0.30,W,1,859
4223,4223,0.30,W,1,861
4224,4224,0.30,W,1,862
4225,4225,0.30,W,1,862
4226,4226,0.30,W,1,863
4227,4227,0.30,W,1,864
4228,4228,0.30,W,1,865
4229,4229,0.30,W,1,866
4230,4230,0.30,W,1,867
4231,4231,0.30,W,1,868
4232,4232,0.30,W,1,869
4233,4233,0.30,W,1,870
4234,4234,0.30,W,1,870
4235,4235,0.30,W,1,871
4236,4236,0.30,W,1,872
4237,4237,0.30,W,1,873
4238,4238,0.30,W,1,874
4239,4239,0.30,W,1,874
4240,4240,0.30,W,1,876
4241,4241,0.30,W,1,877
4242,4242,0.30,W,1,877
4243,4243,0.30,W,1,878
4244,4244,0.30,W,1,878
4245,4245,0.30,W,1,878
4246,4246,0.30,W,1,879
4247,4247,0.30,W,1,881
4248,4248,0.30,W,1,881
4249,4249,0.30,W,1,882
4250,4250,0.30,W,1,884
4251,4251,0.30,W,1,885
4252,4252,0.30,W,1,885
4253,4253,0.30,W,1,885
4254,4254,0.30,W,1,886
4255,4255,0.30,W,1,887
4256,4256,0.30,W,1,888
4257,4257,0.30,W,1,889
4258,4258,0.30,W,1,889
4259,4259,0.30,W,1,890
4260,4260,0.30,W,1,891
4261,4261,0.30,W,1,892
4262,4262,0.30,W,1,893
4263,4263,0.30,W,1,893
4264,4264,0.30,W,1,894
4265,4265,0.30,W,1,895
4266,4266,0.30,W,1,896
4267,4267,0.30,W,1,897
4268,4268,0.30,W,1,897
4269,4269,0.30,W,1,898
4270,4270,0.30,W,1,898
4271,4271,0.30,W,1,900
4272,4272,0.30,W,1,901
4273,4273,0.30,W,1,902
4274,4274,0.30,W,1,902
4275,4275,0.30,W,1,903
4276,4276,0.30,W,1,904
4277,4277,0.30,W,1,905
4278,4278,0.30,W,1,905
4279,4279,0.30,W,1,906
4280,4280,0.30,W,1,907
4281,4281,0.30,W,1,908
4282,4282,0.30,W,1,909
4283,4283,0.30,W,1,910
4284,4284,0.30,W,1,911
